Period,Open,High,Low,Close
2005-11-01,10437.510000,10510.030000,10352.420000,10406.770000
2005-10-31,10403.170000,10539.160000,10372.670000,10440.070000
2005-10-28,10231.150000,10433.510000,10213.140000,10402.770000
2005-10-27,10334.810000,10348.660000,10229.950000,10229.950000
2005-10-26,10377.390000,10474.180000,10283.100000,10344.980000
2005-10-25,10383.880000,10457.520000,10282.780000,10377.870000
2005-10-24,10219.150000,10411.570000,10219.150000,10385.000000
2005-10-21,10282.220000,10354.020000,10161.600000,10215.220000
2005-10-20,10411.730000,10483.210000,10230.270000,10281.100000
2005-10-19,10277.180000,10444.150000,10173.520000,10414.130000
2005-10-18,10349.140000,10412.850000,10233.470000,10285.260000
2005-10-17,10287.420000,10419.580000,10213.060000,10348.100000
2005-10-14,10216.590000,10327.210000,10165.120000,10287.340000
2005-10-13,10216.910000,10309.200000,10098.180000,10216.590000
2005-10-12,10247.400000,10308.230000,10186.170000,10216.900000
2005-10-11,10239.160000,10361.150000,10195.130000,10253.170000
2005-10-10,10292.950000,10378.190000,10184.090000,10238.760000
2005-10-07,10287.420000,10387.480000,10221.470000,10292.310000
2005-10-06,10317.360000,10425.980000,10200.810000,10287.100000
2005-10-05,10434.810000,10477.210000,10299.270000,10317.360000
2005-10-04,10534.360000,10618.410000,10409.890000,10441.110000
2005-10-03,10569.500000,10637.000000,10486.170000,10535.480000
2005-09-30,10540.510000,10569.810000,10526.340000,10568.700000
2005-09-29,10472.610000,10583.430000,10389.010000,10552.780000
2005-09-28,10456.610000,10560.020000,10390.050000,10473.080000
2005-09-27,10444.580000,10534.310000,10376.830000,10456.210000
2005-09-26,10420.220000,10544.980000,10381.530000,10443.630000
2005-09-23,10421.810000,10494.420000,10328.590000,10419.590000
2005-09-22,10376.200000,10489.640000,10303.510000,10422.050000
2005-09-21,10484.230000,10512.020000,10335.280000,10378.030000
2005-09-20,10558.190000,10642.260000,10453.980000,10481.520000
2005-09-19,10641.870000,10656.750000,10497.290000,10557.630000
2005-09-16,10560.500000,10696.240000,10539.640000,10641.940000
2005-09-15,10545.850000,10627.850000,10488.050000,10558.750000
2005-09-14,10545.850000,10633.190000,10536.620000,10544.900000
2005-09-13,10673.710000,10701.570000,10561.610000,10597.440000
2005-09-12,10678.410000,10743.770000,10618.130000,10682.940000
2005-09-09,10594.100000,10727.530000,10573.470000,10678.560000
2005-09-08,10633.110000,10670.600000,10530.010000,10595.930000
2005-09-07,10588.680000,10667.100000,10534.230000,10633.500000
2005-09-06,10447.690000,10621.960000,10447.690000,10589.240000
2005-09-02,10460.670000,10536.140000,10400.880000,10447.370000
2005-09-01,10481.440000,10557.470000,10382.090000,10459.630000
2005-08-31,10415.840000,10484.550000,10357.650000,10481.600000
2005-08-30,10461.540000,10476.830000,10329.150000,10412.820000
2005-08-29,10396.900000,10508.350000,10321.420000,10463.050000
2005-08-26,10450.950000,10480.010000,10355.020000,10397.290000
2005-08-25,10434.390000,10506.600000,10391.710000,10450.630000
2005-08-24,10519.340000,10584.300000,10407.560000,10434.870000
2005-08-23,10571.010000,10604.290000,10475.630000,10519.580000
2005-08-22,10559.780000,10669.810000,10509.070000,10569.890000
2005-08-19,10552.700000,10656.590000,10503.900000,10559.230000
2005-08-18,10531.120000,10592.340000,10517.670000,10554.920000
2005-08-17,10505.600000,10625.860000,10472.450000,10550.710000
2005-08-16,10631.590000,10650.140000,10489.240000,10513.450000
2005-08-15,10599.190000,10687.720000,10532.480000,10634.380000
2005-08-12,10682.700000,10688.680000,10549.190000,10600.300000
2005-08-11,10591.830000,10721.560000,10549.430000,10685.890000
2005-08-10,10606.520000,10746.870000,10553.810000,10594.410000
2005-08-09,10537.650000,10662.800000,10537.010000,10615.670000
2005-08-08,10557.240000,10635.650000,10497.450000,10536.930000
2005-08-05,10610.340000,10643.460000,10512.490000,10558.030000
2005-08-04,10696.800000,10709.770000,10568.700000,10610.100000
2005-08-03,10681.510000,10735.170000,10600.020000,10697.590000
2005-08-02,10623.790000,10729.600000,10600.620000,10683.740000
2005-08-01,10641.780000,10713.510000,10578.970000,10623.150000
2005-07-29,10705.160000,10754.600000,10608.270000,10640.910000
2005-07-28,10633.500000,10745.680000,10603.490000,10705.550000
2005-07-27,10579.450000,10689.310000,10530.500000,10637.090000
2005-07-26,10597.600000,10667.900000,10535.580000,10579.770000
2005-07-25,10651.660000,10709.690000,10565.120000,10596.480000
2005-07-22,10624.190000,10702.210000,10552.540000,10651.180000
2005-07-21,10690.030000,10735.330000,10567.980000,10627.770000
2005-07-20,10629.520000,10726.810000,10535.100000,10689.150000
2005-07-19,10576.900000,10718.690000,10573.000000,10646.560000
2005-07-18,10640.190000,10681.990000,10533.590000,10574.990000
2005-07-15,10629.440000,10698.070000,10559.460000,10640.830000
2005-07-14,10559.860000,10696.960000,10559.860000,10628.880000
2005-07-13,10513.360000,10596.980000,10481.360000,10557.390000
2005-07-12,10519.490000,10583.020000,10444.460000,10513.890000
2005-07-11,10449.600000,10570.670000,10425.970000,10519.720000
2005-07-08,10302.900000,10486.500000,10279.650000,10449.140000
2005-07-07,10269.760000,10337.840000,10142.240000,10302.290000
2005-07-06,10366.520000,10413.230000,10242.210000,10270.680000
2005-07-05,10292.620000,10388.910000,10282.640000,10371.800000
2005-07-01,10273.590000,10380.780000,10239.910000,10303.440000
2005-06-30,10374.180000,10458.190000,10253.490000,10274.970000
2005-06-29,10405.940000,10472.460000,10332.520000,10374.480000
2005-06-28,10291.010000,10434.180000,10285.860000,10405.630000
2005-06-27,10298.070000,10377.550000,10229.400000,10290.780000
2005-06-24,10422.280000,10452.820000,10266.300000,10297.830000
2005-06-23,10587.090000,10617.390000,10401.490000,10421.440000
2005-06-22,10599.360000,10676.240000,10543.280000,10587.930000
2005-06-21,10608.880000,10670.560000,10545.890000,10599.670000
2005-06-20,10621.540000,10656.660000,10539.210000,10609.100000
2005-06-17,10580.410000,10710.380000,10561.000000,10623.070000
2005-06-16,10566.760000,10632.200000,10501.920000,10578.650000
2005-06-15,10548.650000,10628.670000,10471.690000,10566.370000
2005-06-14,10521.950000,10617.010000,10473.920000,10547.570000
2005-06-13,10503.570000,10611.100000,10437.320000,10522.560000
2005-06-10,10503.020000,10581.130000,10410.500000,10512.630000
2005-06-09,10477.750000,10556.900000,10410.800000,10503.020000
2005-06-08,10484.840000,10575.810000,10439.770000,10476.860000
2005-06-07,10466.000000,10603.150000,10454.180000,10483.070000
2005-06-06,10461.640000,10519.790000,10410.280000,10467.030000
2005-06-03,10552.820000,10572.180000,10427.350000,10460.970000
2005-06-02,10548.830000,10590.070000,10478.260000,10553.490000
2005-06-01,10462.860000,10616.150000,10433.480000,10549.870000
2005-05-31,10541.890000,10574.920000,10437.770000,10467.480000
2005-05-27,10537.080000,10579.940000,10489.350000,10542.550000
2005-05-26,10458.680000,10581.870000,10450.550000,10537.600000
2005-05-25,10503.170000,10516.170000,10396.460000,10457.800000
2005-05-24,10522.680000,10550.240000,10433.780000,10503.680000
2005-05-23,10472.800000,10589.920000,10438.360000,10523.560000
2005-05-20,10492.750000,10535.240000,10400.600000,10471.910000
2005-05-19,10464.450000,10538.710000,10394.390000,10493.190000
2005-05-18,10323.190000,10518.170000,10323.190000,10464.450000
2005-05-17,10247.490000,10357.300000,10175.810000,10331.880000
2005-05-16,10139.610000,10274.390000,10118.320000,10252.290000
2005-05-13,10188.230000,10268.850000,10062.760000,10140.120000
2005-05-12,10299.740000,10357.370000,10155.860000,10189.480000
2005-05-11,10272.910000,10355.310000,10172.860000,10300.250000
2005-05-10,10382.940000,10389.960000,10230.350000,10281.110000
2005-05-09,10345.400000,10416.560000,10288.950000,10384.340000
2005-05-06,10339.710000,10454.400000,10300.700000,10345.400000
2005-05-05,10384.490000,10447.080000,10276.750000,10340.380000
2005-05-04,10255.250000,10412.200000,10239.950000,10384.640000
2005-05-03,10251.040000,10327.370000,10169.390000,10256.950000
2005-05-02,10192.000000,10309.860000,10149.060000,10251.700000
2005-04-29,10073.470000,10231.310000,10021.230000,10192.510000
2005-04-28,10194.580000,10229.090000,10036.740000,10070.370000
2005-04-27,10150.320000,10250.230000,10048.270000,10198.800000
2005-04-26,10240.990000,10298.850000,10108.790000,10151.130000
2005-04-25,10158.520000,10305.870000,10148.250000,10242.470000
2005-04-22,10216.680000,10266.480000,10055.290000,10157.710000
2005-04-21,10010.510000,10250.300000,10010.510000,10218.600000
2005-04-20,10131.180000,10232.340000,9978.740000,10012.360000
2005-04-19,10071.550000,10220.210000,10021.080000,10127.410000
2005-04-18,10088.540000,10183.500000,9961.520000,10071.250000
2005-04-15,10276.610000,10311.260000,10059.360000,10087.510000
2005-04-14,10403.710000,10457.060000,10248.230000,10278.750000
2005-04-13,10507.450000,10567.380000,10355.160000,10403.930000
2005-04-12,10448.630000,10552.600000,10331.210000,10507.970000
2005-04-11,10462.080000,10530.580000,10393.360000,10448.560000
2005-04-08,10546.320000,10584.600000,10445.310000,10461.340000
2005-04-07,10485.880000,10589.990000,10434.300000,10546.320000
2005-04-06,10453.450000,10557.180000,10434.220000,10486.020000
2005-04-05,10421.140000,10530.140000,10372.590000,10458.460000
2005-04-04,10401.710000,10496.440000,10307.640000,10421.140000
2005-04-01,10504.570000,10600.560000,10349.020000,10404.300000
2005-03-31,10541.590000,10586.150000,10448.190000,10503.760000
2005-03-30,10405.770000,10564.800000,10395.210000,10540.930000
2005-03-29,10486.100000,10565.460000,10351.760000,10405.700000
2005-03-28,10444.130000,10568.050000,10412.790000,10485.650000
2005-03-24,10457.060000,10554.600000,10415.160000,10442.870000
2005-03-23,10470.580000,10558.510000,10384.340000,10456.020000
2005-03-22,10565.390000,10651.410000,10446.780000,10470.510000
2005-03-21,10629.900000,10662.930000,10503.460000,10565.390000
2005-03-18,10627.830000,10709.850000,10520.600000,10629.670000
2005-03-17,10633.300000,10707.860000,10561.100000,10626.350000
2005-03-16,10741.630000,10764.160000,10569.300000,10633.070000
2005-03-15,10804.290000,10884.760000,10716.870000,10745.100000
2005-03-14,10773.920000,10859.120000,10709.260000,10804.510000
2005-03-11,10845.300000,10897.680000,10728.620000,10774.360000
2005-03-10,10806.280000,10907.450000,10757.360000,10851.510000
2005-03-09,10912.320000,10949.200000,10768.660000,10805.620000
2005-03-08,10935.600000,10996.560000,10863.400000,10912.620000
2005-03-07,10940.550000,11027.150000,10886.090000,10936.860000
2005-03-04,10834.510000,10996.930000,10834.510000,10940.550000
2005-03-03,10812.270000,10904.340000,10744.140000,10833.030000
2005-03-02,10825.680000,10896.660000,10736.160000,10811.970000
2005-03-01,10794.980000,10849.140000,10769.040000,10830.000000
2005-02-28,10842.050000,10877.070000,10709.410000,10766.230000
2005-02-25,10748.420000,10871.530000,10698.320000,10841.600000
2005-02-24,10672.240000,10779.390000,10612.240000,10748.790000
2005-02-23,10609.280000,10735.420000,10583.640000,10673.790000
2005-02-22,10783.380000,10806.360000,10596.790000,10611.200000
2005-02-18,10755.150000,10854.980000,10682.290000,10785.220000
2005-02-17,10835.030000,10873.600000,10729.950000,10754.260000
2005-02-16,10832.030000,10889.780000,10746.210000,10834.880000
2005-02-15,10791.060000,10886.310000,10745.100000,10837.320000
2005-02-14,10795.720000,10853.800000,10722.630000,10791.130000
2005-02-11,10742.920000,10865.690000,10680.150000,10796.010000
2005-02-10,10665.000000,10803.920000,10633.670000,10749.610000
2005-02-09,10717.760000,10781.380000,10621.840000,10664.110000
2005-02-08,10712.510000,10783.970000,10647.850000,10724.630000
2005-02-07,10715.760000,10774.800000,10650.590000,10715.760000
2005-02-04,10593.170000,10750.940000,10553.930000,10716.130000
2005-02-03,10592.210000,10640.690000,10511.960000,10593.100000
2005-02-02,10551.050000,10638.250000,10501.020000,10596.790000
2005-02-01,10489.720000,10609.730000,10464.380000,10551.940000
2005-01-31,10428.760000,10559.770000,10414.490000,10489.940000
2005-01-28,10470.580000,10520.610000,10331.580000,10427.200000
2005-01-27,10498.140000,10535.160000,10379.470000,10467.400000
2005-01-26,10463.190000,10571.660000,10433.560000,10498.590000
2005-01-25,10369.420000,10534.720000,10369.420000,10461.560000
2005-01-24,10393.580000,10491.710000,10317.100000,10368.610000
2005-01-21,10471.980000,10541.300000,10370.970000,10392.990000
2005-01-20,10538.900000,10582.090000,10414.720000,10471.470000
2005-01-19,10626.050000,10668.400000,10519.200000,10539.970000
2005-01-18,10554.230000,10665.440000,10456.610000,10628.790000
2005-01-14,10506.710000,10606.470000,10475.010000,10558.000000
2005-01-13,10617.410000,10650.960000,10463.260000,10505.830000
2005-01-12,10561.320000,10648.520000,10481.370000,10617.780000
2005-01-11,10619.770000,10632.630000,10504.720000,10556.220000
2005-01-10,10603.440000,10696.850000,10544.990000,10621.030000
2005-01-07,10624.800000,10697.810000,10545.800000,10603.960000
2005-01-06,10593.190000,10708.370000,10555.480000,10622.880000
2005-01-05,10629.530000,10736.160000,10561.030000,10597.830000
2005-01-04,10727.810000,10803.620000,10587.480000,10630.780000
2005-01-03,10783.750000,10892.670000,10694.180000,10729.430000
2004-12-31,10800.300000,10849.810000,10759.940000,10783.010000
2004-12-30,10829.120000,10880.030000,10781.670000,10800.300000
2004-12-29,10853.720000,10872.710000,10771.260000,10829.190000
2004-12-28,10776.060000,10890.820000,10774.510000,10854.540000
2004-12-27,10828.010000,10892.520000,10755.670000,10776.130000
2004-12-23,10815.000000,10895.100000,10780.120000,10827.120000
2004-12-22,10752.340000,10861.330000,10709.780000,10815.890000
2004-12-21,10661.890000,10789.660000,10646.600000,10759.430000
2004-12-20,10652.140000,10769.130000,10622.200000,10661.600000
2004-12-17,10704.830000,10766.010000,10562.760000,10649.920000
2004-12-16,10691.710000,10776.430000,10612.310000,10705.640000
2004-12-15,10675.710000,10749.530000,10601.740000,10691.450000
2004-12-14,10640.530000,10715.760000,10571.670000,10676.450000
2004-12-13,10543.440000,10678.520000,10520.610000,10638.320000
2004-12-10,10552.160000,10616.230000,10469.620000,10543.220000
2004-12-09,10492.450000,10579.940000,10389.810000,10552.820000
2004-12-08,10438.770000,10550.160000,10395.050000,10494.230000
2004-12-07,10546.800000,10612.900000,10423.210000,10440.580000
2004-12-06,10591.320000,10614.820000,10490.310000,10547.060000
2004-12-03,10597.900000,10670.470000,10515.730000,10592.210000
2004-12-02,10590.440000,10670.020000,10485.210000,10585.120000
2004-12-01,10425.800000,10618.590000,10421.660000,10590.220000
2004-11-30,10475.270000,10530.800000,10380.580000,10428.020000
2004-11-29,10520.640000,10590.730000,10390.920000,10475.900000
2004-11-26,10518.690000,10574.700000,10479.520000,10522.230000
2004-11-24,10493.860000,10565.760000,10451.660000,10520.310000
2004-11-23,10486.690000,10547.280000,10407.180000,10492.600000
2004-11-22,10455.730000,10535.460000,10380.950000,10489.420000
2004-11-19,10571.630000,10588.290000,10419.890000,10456.910000
2004-11-18,10549.200000,10639.430000,10499.620000,10572.550000
2004-11-17,10481.830000,10655.090000,10470.210000,10549.570000
2004-11-16,10549.790000,10570.560000,10445.310000,10487.650000
2004-11-15,10541.890000,10612.310000,10463.340000,10550.240000
2004-11-12,10469.210000,10565.480000,10419.770000,10539.010000
2004-11-11,10386.950000,10513.420000,10364.100000,10469.840000
2004-11-10,10378.590000,10470.210000,10330.540000,10385.480000
2004-11-09,10387.620000,10466.810000,10327.000000,10386.370000
2004-11-08,10385.150000,10452.580000,10313.510000,10391.310000
2004-11-05,10317.050000,10458.100000,10279.960000,10387.540000
2004-11-04,10132.480000,10352.810000,10076.360000,10314.760000
2004-11-03,10137.050000,10253.270000,10062.800000,10137.050000
2004-11-02,10053.870000,10180.850000,9976.290000,10035.730000
2004-11-01,10028.730000,10124.440000,9953.290000,10054.390000
2004-10-29,10004.690000,10083.440000,9936.770000,10027.470000
2004-10-28,9998.940000,10074.890000,9900.420000,10004.540000
2004-10-27,9888.250000,10051.960000,9807.800000,10002.030000
2004-10-26,9750.590000,9914.650000,9718.940000,9888.480000
2004-10-25,9757.220000,9827.200000,9660.180000,9749.990000
2004-10-22,9863.850000,9920.990000,9732.810000,9757.810000
2004-10-21,9884.650000,9969.070000,9769.160000,9865.760000
2004-10-20,9895.190000,9957.050000,9766.950000,9886.930000
2004-10-19,9958.380000,10064.200000,9854.190000,9897.620000
2004-10-18,9932.980000,10002.180000,9816.730000,9956.320000
2004-10-15,9895.630000,10022.310000,9845.560000,9933.380000
2004-10-14,10002.540000,10048.480000,9837.220000,9894.450000
2004-10-13,10085.210000,10157.110000,9935.080000,10002.330000
2004-10-12,10080.420000,10121.490000,9985.440000,10077.180000
2004-10-11,10056.090000,10142.740000,10017.670000,10081.970000
2004-10-08,10124.110000,10177.530000,10013.910000,10055.200000
2004-10-07,10239.840000,10267.570000,10086.830000,10125.400000
2004-10-06,10170.700000,10267.140000,10112.200000,10239.920000
2004-10-05,10216.760000,10253.930000,10123.190000,10177.680000
2004-10-04,10191.400000,10313.810000,10153.790000,10216.540000
2004-10-01,10082.040000,10237.050000,10081.380000,10192.650000
2004-09-30,10136.380000,10155.490000,9987.360000,10080.270000
2004-09-29,10078.060000,10160.500000,10002.570000,10136.240000
2004-09-28,9989.730000,10132.040000,9950.710000,10077.400000
2004-09-27,10046.650000,10077.320000,9952.780000,9988.540000
2004-09-24,10039.420000,10111.390000,9993.920000,10047.240000
2004-09-23,10108.290000,10134.840000,9999.670000,10038.900000
2004-09-22,10244.050000,10244.050000,10075.330000,10109.180000
2004-09-21,10204.520000,10291.390000,10159.540000,10244.930000
2004-09-20,10283.870000,10293.230000,10152.900000,10204.890000
2004-09-17,10245.820000,10352.370000,10219.710000,10284.460000
2004-09-16,10231.590000,10315.720000,10194.350000,10244.490000
2004-09-15,10316.900000,10324.870000,10195.600000,10231.360000
2004-09-14,10315.130000,10374.790000,10260.930000,10318.160000
2004-09-13,10306.650000,10380.470000,10250.610000,10314.760000
2004-09-10,10289.470000,10348.680000,10196.190000,10313.070000
2004-09-09,10313.360000,10337.330000,10269.490000,10289.100000
2004-09-08,10342.420000,10390.640000,10267.940000,10313.360000
2004-09-07,10261.520000,10363.360000,10261.450000,10342.790000
2004-09-03,10277.820000,10346.990000,10229.520000,10260.200000
2004-09-02,10168.390000,10312.990000,10129.010000,10290.280000
2004-09-01,10170.120000,10230.480000,10092.370000,10168.460000
2004-08-31,10121.970000,10198.030000,10056.090000,10173.920000
2004-08-30,10193.830000,10226.870000,10110.430000,10122.520000
2004-08-27,10174.070000,10235.490000,10143.910000,10195.010000
2004-08-26,10181.070000,10225.610000,10124.880000,10173.410000
2004-08-25,10098.490000,10224.290000,10041.930000,10181.740000
2004-08-24,10074.890000,10165.070000,10044.660000,10098.630000
2004-08-23,10111.100000,10159.540000,10046.720000,10073.050000
2004-08-20,10040.810000,10143.760000,9989.650000,10110.140000
2004-08-19,10082.780000,10111.910000,9972.390000,10040.820000
2004-08-18,9964.220000,10097.010000,9910.820000,10083.150000
2004-08-17,9955.500000,10053.210000,9916.050000,9972.830000
2004-08-16,9825.350000,9987.580000,9807.440000,9954.550000
2004-08-13,9814.110000,9897.340000,9746.600000,9825.350000
2004-08-12,9936.480000,9940.020000,9780.520000,9814.590000
2004-08-11,9931.240000,9981.610000,9804.630000,9938.320000
2004-08-10,9815.550000,9961.700000,9798.440000,9944.670000
2004-08-09,9816.140000,9902.490000,9773.740000,9814.660000
2004-08-06,9960.670000,9963.470000,9767.540000,9815.330000
2004-08-05,10127.100000,10158.440000,9945.840000,9963.030000
2004-08-04,10117.960000,10186.160000,10029.020000,10126.510000
2004-08-03,10178.270000,10228.490000,10064.570000,10120.240000
2004-08-02,10138.450000,10224.290000,10063.750000,10179.160000
2004-07-30,10129.120000,10194.130000,10045.760000,10139.710000
2004-07-29,10115.520000,10213.080000,10049.740000,10129.240000
2004-07-28,10084.030000,10170.310000,9966.340000,10117.070000
2004-07-27,9963.540000,10133.950000,9942.750000,10085.140000
2004-07-26,9964.710000,10054.320000,9874.380000,9961.920000
2004-07-23,10045.460000,10069.510000,9893.930000,9962.220000
2004-07-22,10047.600000,10114.410000,9906.620000,10050.330000
2004-07-21,10156.300000,10279.960000,10027.920000,10046.130000
2004-07-20,10094.430000,10186.900000,10031.240000,10149.070000
2004-07-19,10140.950000,10211.600000,10027.330000,10094.060000
2004-07-16,10162.340000,10289.400000,10095.320000,10139.780000
2004-07-15,10208.200000,10275.270000,10115.810000,10163.160000
2004-07-14,10232.840000,10313.950000,10129.310000,10208.800000
2004-07-13,10238.370000,10297.580000,10188.450000,10247.590000
2004-07-12,10211.750000,10284.390000,10130.420000,10238.220000
2004-07-09,10173.120000,10277.160000,10150.320000,10213.220000
2004-07-08,10238.520000,10297.730000,10134.990000,10171.560000
2004-07-07,10211.920000,10300.530000,10156.450000,10240.290000
2004-07-06,10280.260000,10308.430000,10163.600000,10219.340000
2004-07-02,10334.000000,10371.400000,10228.710000,10282.830000
2004-07-01,10434.000000,10473.230000,10255.550000,10334.160000
2004-06-30,10413.430000,10489.160000,10348.980000,10435.480000
2004-06-29,10356.350000,10460.250000,10315.650000,10413.430000
2004-06-28,10377.520000,10505.160000,10317.640000,10357.090000
2004-06-25,10444.240000,10514.670000,10329.880000,10371.840000
2004-06-24,10477.430000,10530.010000,10398.160000,10443.810000
2004-06-23,10395.140000,10498.670000,10323.320000,10479.570000
2004-06-22,10370.210000,10431.050000,10284.240000,10395.070000
2004-06-21,10417.820000,10471.760000,10336.440000,10371.470000
2004-06-18,10375.820000,10471.840000,10328.200000,10416.410000
2004-06-17,10378.590000,10417.690000,10308.250000,10377.520000
2004-06-16,10380.230000,10433.520000,10320.600000,10379.580000
2004-06-15,10336.510000,10464.040000,10319.890000,10380.430000
2004-06-14,10401.230000,10403.500000,10283.480000,10334.730000
2004-06-10,10367.800000,10448.000000,10333.940000,10410.100000
2004-06-09,10431.100000,10466.590000,10325.070000,10368.440000
2004-06-08,10389.410000,10462.970000,10323.940000,10432.520000
2004-06-07,10243.310000,10410.810000,10243.310000,10391.080000
2004-06-04,10196.830000,10327.840000,10196.830000,10242.820000
2004-06-03,10261.850000,10309.460000,10163.400000,10195.910000
2004-06-02,10199.780000,10310.100000,10170.570000,10262.970000
2004-06-01,10187.180000,10254.170000,10104.070000,10202.650000
2004-05-28,10205.830000,10250.270000,10137.140000,10188.450000
2004-05-27,10109.890000,10267.660000,10106.130000,10205.200000
2004-05-26,10116.840000,10175.750000,10034.160000,10109.890000
2004-05-25,9958.080000,10139.270000,9895.410000,10117.620000
2004-05-24,9968.020000,10084.910000,9891.220000,9958.430000
2004-05-21,9939.340000,10058.500000,9910.810000,9966.740000
2004-05-20,9939.120000,10014.500000,9867.730000,9937.640000
2004-05-19,9962.550000,10124.790000,9919.900000,9937.710000
2004-05-18,9906.710000,10028.270000,9895.770000,9968.510000
2004-05-17,10009.920000,10009.920000,9827.210000,9906.910000
2004-05-14,10008.430000,10096.690000,9912.450000,10012.870000
2004-05-13,10044.310000,10100.240000,9924.940000,10010.740000
2004-05-12,10011.520000,10089.870000,9822.100000,10045.160000
2004-05-11,9989.240000,10092.780000,9928.910000,10019.470000
2004-05-10,10116.280000,10116.280000,9881.860000,9990.020000
2004-05-07,10240.620000,10302.930000,10086.940000,10117.340000
2004-05-06,10308.200000,10332.100000,10147.210000,10241.260000
2004-05-05,10316.980000,10382.980000,10249.630000,10310.950000
2004-05-04,10314.320000,10403.140000,10232.310000,10317.200000
2004-05-03,10227.270000,10365.740000,10199.670000,10314.000000
2004-04-30,10273.060000,10374.610000,10198.390000,10225.570000
2004-04-29,10339.410000,10443.810000,10199.310000,10272.270000
2004-04-28,10476.670000,10479.580000,10301.650000,10342.600000
2004-04-27,10445.380000,10570.920000,10410.520000,10478.160000
2004-04-26,10472.910000,10540.260000,10396.750000,10444.730000
2004-04-23,10463.110000,10543.950000,10362.970000,10472.840000
2004-04-22,10314.990000,10529.120000,10255.880000,10461.200000
2004-04-21,10311.870000,10398.530000,10200.380000,10317.270000
2004-04-20,10437.850000,10530.610000,10297.390000,10314.500000
2004-04-19,10451.620000,10501.790000,10351.970000,10437.850000
2004-04-16,10398.320000,10500.570000,10343.740000,10451.970000
2004-04-15,10377.950000,10481.210000,10279.370000,10397.460000
2004-04-14,10378.100000,10453.390000,10259.350000,10377.950000
2004-04-13,10516.050000,10572.130000,10343.170000,10381.280000
2004-04-12,10444.380000,10559.280000,10439.270000,10515.560000
2004-04-09,10482.770000,10554.100000,10393.910000,10442.030000
2004-04-08,10482.770000,10590.150000,10383.840000,10442.030000
2004-04-07,10569.260000,10580.510000,10422.740000,10480.150000
2004-04-06,10553.760000,10596.370000,10467.260000,10570.810000
2004-04-05,10470.590000,10582.220000,10423.330000,10558.370000
2004-04-02,10375.330000,10548.740000,10375.330000,10470.590000
2004-04-01,10357.520000,10449.330000,10299.480000,10373.330000
2004-03-31,10380.890000,10428.590000,10287.110000,10357.700000
2004-03-30,10327.630000,10411.410000,10264.150000,10381.700000
2004-03-29,10212.910000,10389.930000,10212.910000,10329.630000
2004-03-26,10218.370000,10306.220000,10145.630000,10212.970000
2004-03-25,10049.560000,10246.150000,10049.560000,10218.820000
2004-03-24,10065.410000,10140.230000,9975.860000,10048.230000
2004-03-23,10066.670000,10177.040000,10020.750000,10063.640000
2004-03-22,10185.930000,10185.930000,9985.190000,10064.750000
2004-03-19,10295.850000,10355.410000,10163.710000,10186.600000
2004-03-18,10298.960000,10355.040000,10187.780000,10295.780000
2004-03-17,10184.300000,10356.590000,10184.300000,10300.300000
2004-03-16,10103.410000,10253.260000,10085.340000,10184.670000
2004-03-15,10238.450000,10252.680000,10066.080000,10102.890000
2004-03-12,10130.670000,10281.630000,10097.040000,10240.080000
2004-03-11,10288.850000,10356.220000,10102.750000,10128.380000
2004-03-10,10457.590000,10523.110000,10259.340000,10296.890000
2004-03-09,10529.520000,10567.030000,10391.480000,10456.960000
2004-03-08,10595.370000,10677.850000,10505.850000,10529.480000
2004-03-05,10582.590000,10681.400000,10497.110000,10595.550000
2004-03-04,10593.480000,10645.330000,10522.590000,10588.000000
2004-03-03,10588.590000,10651.030000,10506.660000,10593.110000
2004-03-02,10678.360000,10713.920000,10539.400000,10591.480000
2004-03-01,10582.250000,10720.140000,10568.740000,10678.140000
2004-02-27,10581.550000,10689.550000,10519.030000,10583.920000
2004-02-26,10598.140000,10652.960000,10493.700000,10580.140000
2004-02-25,10566.590000,10660.730000,10509.400000,10601.620000
2004-02-24,10609.550000,10681.400000,10479.330000,10566.370000
2004-02-23,10619.550000,10711.840000,10508.890000,10609.620000
2004-02-20,10666.290000,10722.770000,10559.110000,10619.030000
2004-02-19,10674.590000,10794.950000,10626.440000,10664.730000
2004-02-18,10706.680000,10764.360000,10623.620000,10671.990000
2004-02-17,10628.880000,10762.070000,10628.880000,10714.880000
2004-02-13,10696.220000,10755.470000,10578.660000,10627.850000
2004-02-12,10735.180000,10775.030000,10636.440000,10694.070000
2004-02-11,10605.480000,10779.400000,10561.550000,10737.700000
2004-02-10,10578.740000,10667.030000,10511.180000,10613.850000
2004-02-09,10592.000000,10634.810000,10433.700000,10579.030000
2004-02-06,10494.890000,10634.810000,10433.700000,10593.030000
2004-02-05,10469.330000,10566.370000,10399.920000,10495.550000
2004-02-04,10503.110000,10567.850000,10394.810000,10470.740000
2004-02-03,10499.480000,10571.480000,10414.150000,10505.180000
2004-02-02,10487.780000,10614.440000,10395.550000,10499.180000
2004-01-30,10510.220000,10551.030000,10385.560000,10488.070000
2004-01-29,10467.410000,10611.560000,10369.920000,10510.290000
2004-01-28,10610.070000,10703.250000,10412.440000,10468.370000
2004-01-27,10701.100000,10748.810000,10579.330000,10609.920000
2004-01-26,10568.000000,10725.180000,10510.440000,10702.510000
2004-01-23,10625.250000,10691.770000,10490.140000,10568.290000
2004-01-22,10624.220000,10717.400000,10545.030000,10623.180000
