Period,Open,High,Low,Close
2007-11-21,6226.500000,6226.500000,6041.800000,6070.900000
2007-11-20,6120.800000,6227.700000,6078.700000,6226.500000
2007-11-19,6291.200000,6331.700000,6120.800000,6120.800000
2007-11-16,6359.600000,6359.600000,6283.900000,6291.200000
2007-11-15,6432.100000,6465.400000,6335.500000,6359.600000
2007-11-14,6362.400000,6460.800000,6362.400000,6432.100000
2007-11-13,6337.900000,6387.400000,6279.700000,6362.400000
2007-11-12,6304.900000,6365.200000,6268.600000,6337.900000
2007-11-09,6381.900000,6442.900000,6268.900000,6304.900000
2007-11-08,6385.100000,6432.300000,6290.300000,6381.900000
2007-11-07,6474.900000,6519.200000,6381.300000,6385.100000
2007-11-06,6461.400000,6512.100000,6456.400000,6474.900000
2007-11-05,6530.600000,6530.600000,6420.400000,6461.400000
2007-11-02,6586.100000,6586.100000,6483.400000,6530.600000
2007-11-01,6721.600000,6723.700000,6549.700000,6586.100000
2007-10-31,6659.000000,6721.600000,6636.900000,6721.600000
2007-10-30,6706.000000,6706.000000,6653.800000,6659.000000
2007-10-29,6661.300000,6726.900000,6661.300000,6706.000000
2007-10-26,6576.300000,6684.100000,6567.100000,6661.300000
2007-10-25,6482.000000,6587.600000,6482.000000,6576.300000
2007-10-24,6514.000000,6550.900000,6460.900000,6482.000000
2007-10-23,6459.300000,6562.700000,6459.300000,6514.000000
2007-10-22,6527.900000,6527.900000,6413.400000,6459.300000
2007-10-19,6609.400000,6615.800000,6523.600000,6527.900000
2007-10-18,6677.700000,6722.000000,6584.900000,6609.400000
2007-10-17,6614.300000,6690.500000,6594.900000,6677.700000
2007-10-16,6644.500000,6644.500000,6596.300000,6614.300000
2007-10-15,6730.700000,6751.700000,6632.100000,6644.500000
2007-10-12,6724.500000,6730.700000,6660.000000,6730.700000
2007-10-11,6633.000000,6730.100000,6633.000000,6724.500000
2007-10-10,6615.400000,6633.000000,6587.700000,6633.000000
2007-10-09,6540.900000,6625.300000,6527.500000,6615.400000
2007-10-08,6595.800000,6605.600000,6540.900000,6540.900000
2007-10-05,6547.900000,6605.100000,6547.900000,6595.800000
2007-10-04,6535.200000,6593.300000,6507.200000,6547.900000
2007-10-03,6500.400000,6542.800000,6495.000000,6535.200000
2007-10-02,6506.200000,6567.000000,6489.600000,6500.400000
2007-10-01,6466.800000,6514.500000,6419.200000,6506.200000
2007-09-28,6486.400000,6500.400000,6411.800000,6466.800000
2007-09-27,6433.000000,6508.000000,6433.000000,6486.400000
2007-09-26,6396.900000,6484.400000,6396.900000,6433.000000
2007-09-25,6465.900000,6465.900000,6367.000000,6396.900000
2007-09-24,6456.700000,6494.200000,6437.300000,6465.900000
2007-09-21,6429.000000,6481.600000,6409.900000,6456.700000
2007-09-20,6460.000000,6460.000000,6395.100000,6429.000000
2007-09-19,6283.300000,6512.400000,6283.300000,6460.000000
2007-09-18,6182.800000,6298.500000,6158.800000,6283.300000
2007-09-17,6289.300000,6289.300000,6168.000000,6182.800000
2007-09-14,6363.900000,6363.900000,6209.100000,6289.300000
2007-09-13,6306.200000,6374.500000,6280.200000,6363.900000
2007-09-12,6280.700000,6317.100000,6232.000000,6306.200000
2007-09-11,6134.100000,6280.700000,6134.100000,6280.700000
2007-09-10,6191.200000,6232.100000,6123.100000,6134.100000
2007-09-07,6313.300000,6342.700000,6179.100000,6191.200000
2007-09-06,6270.700000,6327.300000,6217.500000,6313.300000
2007-09-05,6376.800000,6390.500000,6264.500000,6270.700000
2007-09-04,6315.200000,6378.000000,6274.900000,6376.800000
2007-09-03,6303.300000,6334.400000,6303.200000,6315.200000
2007-08-31,6212.000000,6309.500000,6212.000000,6303.300000
2007-08-30,6132.200000,6220.800000,6122.500000,6212.000000
2007-08-29,6102.200000,6137.900000,6056.500000,6132.200000
2007-08-28,6220.100000,6220.100000,6083.900000,6102.200000
2007-08-27,6196.900000,6232.200000,6182.400000,6220.100000
2007-08-24,6196.900000,6232.200000,6182.400000,6220.100000
2007-08-23,6196.000000,6287.200000,6194.400000,6196.900000
2007-08-22,6086.100000,6196.600000,6086.100000,6196.000000
2007-08-21,6078.700000,6118.900000,6031.800000,6086.100000
2007-08-20,6064.200000,6163.400000,6064.200000,6078.700000
2007-08-17,5858.900000,6134.000000,5821.700000,6064.200000
2007-08-16,6109.300000,6109.300000,5858.900000,5858.900000
2007-08-15,6143.500000,6143.500000,6041.700000,6109.300000
2007-08-14,6219.000000,6264.900000,6132.200000,6143.500000
2007-08-13,6038.300000,6237.800000,6038.300000,6219.000000
2007-08-10,6271.200000,6271.200000,6038.300000,6038.300000
2007-08-09,6393.900000,6393.900000,6228.000000,6271.200000
2007-08-08,6308.800000,6406.300000,6308.800000,6393.900000
2007-08-07,6189.100000,6308.800000,6189.100000,6308.800000
2007-08-06,6224.300000,6245.900000,6161.500000,6189.100000
2007-08-03,6300.300000,6333.500000,6212.200000,6224.300000
2007-08-02,6250.600000,6319.300000,6250.600000,6300.300000
2007-08-01,6360.100000,6360.100000,6187.200000,6250.600000
2007-07-31,6206.100000,6361.100000,6206.100000,6360.100000
2007-07-30,6215.200000,6256.500000,6186.200000,6206.100000
2007-07-27,6251.200000,6315.200000,6192.300000,6215.200000
2007-07-26,6454.300000,6474.700000,6251.200000,6251.200000
2007-07-25,6498.700000,6533.600000,6436.700000,6454.300000
2007-07-24,6624.400000,6624.400000,6498.700000,6498.700000
2007-07-23,6585.200000,6624.400000,6583.500000,6624.400000
2007-07-20,6640.200000,6674.300000,6580.000000,6585.200000
2007-07-19,6567.100000,6658.800000,6567.100000,6640.200000
2007-07-18,6659.100000,6659.100000,6567.100000,6567.100000
2007-07-17,6697.700000,6698.500000,6628.100000,6659.100000
2007-07-16,6716.700000,6735.800000,6679.200000,6697.700000
2007-07-13,6697.700000,6754.100000,6697.700000,6716.700000
2007-07-12,6615.100000,6697.700000,6594.700000,6697.700000
2007-07-11,6630.900000,6630.900000,6574.200000,6615.100000
2007-07-10,6712.700000,6734.300000,6620.500000,6630.900000
2007-07-09,6690.100000,6725.900000,6690.100000,6712.700000
2007-07-06,6635.200000,6690.400000,6635.200000,6690.100000
2007-07-05,6673.100000,6691.800000,6625.800000,6635.200000
2007-07-04,6639.800000,6682.900000,6639.800000,6673.100000
2007-07-03,6590.600000,6645.300000,6590.600000,6639.800000
2007-07-02,6607.900000,6612.800000,6570.500000,6590.600000
2007-06-29,6571.300000,6607.900000,6519.600000,6607.900000
2007-06-28,6527.600000,6575.500000,6527.600000,6571.300000
2007-06-27,6559.300000,6559.300000,6496.400000,6527.600000
2007-06-26,6588.400000,6593.500000,6539.900000,6559.300000
2007-06-25,6567.400000,6591.400000,6522.300000,6588.400000
2007-06-22,6596.000000,6612.300000,6562.200000,6567.400000
2007-06-21,6649.300000,6649.300000,6563.900000,6596.000000
2007-06-20,6650.200000,6692.600000,6647.600000,6649.300000
2007-06-19,6703.500000,6721.400000,6650.200000,6650.200000
2007-06-18,6732.400000,6751.300000,6696.800000,6703.500000
2007-06-15,6649.900000,6734.200000,6649.900000,6732.400000
2007-06-14,6559.600000,6654.300000,6559.600000,6649.900000
2007-06-13,6520.400000,6567.300000,6483.600000,6559.600000
2007-06-12,6567.500000,6586.600000,6513.700000,6520.400000
2007-06-11,6505.100000,6567.500000,6505.100000,6567.500000
2007-06-08,6505.100000,6519.400000,6451.400000,6505.100000
2007-06-07,6522.700000,6574.900000,6478.000000,6505.100000
2007-06-06,6632.800000,6636.900000,6511.700000,6522.700000
2007-06-05,6664.100000,6686.600000,6625.700000,6632.800000
2007-06-04,6676.700000,6686.100000,6641.200000,6664.100000
2007-06-01,6621.400000,6676.700000,6621.300000,6676.700000
2007-05-31,6602.100000,6650.200000,6602.100000,6621.400000
2007-05-30,6606.500000,6606.500000,6533.500000,6602.100000
2007-05-29,6570.500000,6613.400000,6570.500000,6606.500000
2007-05-25,6565.400000,6575.200000,6532.500000,6570.500000
2007-05-24,6616.400000,6619.500000,6560.500000,6565.400000
2007-05-23,6606.600000,6643.800000,6602.500000,6616.400000
2007-05-22,6636.800000,6641.900000,6594.600000,6606.600000
2007-05-21,6640.900000,6675.000000,6619.400000,6636.800000
2007-05-18,6579.300000,6656.300000,6579.100000,6640.900000
2007-05-17,6559.500000,6588.700000,6553.600000,6579.300000
2007-05-16,6568.600000,6578.600000,6539.400000,6559.500000
2007-05-15,6555.500000,6579.000000,6532.900000,6568.600000
2007-05-14,6565.700000,6596.300000,6530.300000,6555.500000
2007-05-11,6524.100000,6577.000000,6451.900000,6565.700000
2007-05-10,6549.600000,6565.100000,6515.000000,6524.100000
2007-05-09,6550.400000,6592.400000,6529.000000,6549.600000
2007-05-08,6603.700000,6603.700000,6537.500000,6550.400000
2007-05-04,6537.800000,6614.700000,6537.800000,6603.700000
2007-05-03,6484.500000,6542.500000,6484.500000,6537.800000
2007-05-02,6419.600000,6489.000000,6419.600000,6484.500000
2007-05-01,6449.200000,6449.200000,6395.500000,6419.600000
2007-04-30,6418.700000,6474.700000,6410.500000,6449.200000
2007-04-27,6469.400000,6469.400000,6410.600000,6418.700000
2007-04-26,6461.900000,6511.100000,6443.700000,6469.400000
2007-04-25,6429.500000,6479.000000,6429.500000,6461.900000
2007-04-24,6479.700000,6493.100000,6408.400000,6429.500000
2007-04-23,6486.800000,6504.500000,6466.100000,6479.700000
2007-04-20,6440.600000,6508.900000,6440.600000,6486.800000
2007-04-19,6449.400000,6451.800000,6386.200000,6440.600000
2007-04-18,6497.800000,6497.800000,6440.800000,6449.400000
2007-04-17,6516.200000,6516.200000,6456.400000,6497.800000
2007-04-16,6462.400000,6516.200000,6462.400000,6516.200000
2007-04-13,6416.400000,6462.400000,6416.400000,6462.400000
2007-04-12,6413.300000,6419.600000,6376.400000,6416.400000
2007-04-11,6417.800000,6445.900000,6401.900000,6413.300000
2007-04-10,6397.300000,6431.700000,6394.300000,6417.800000
2007-04-05,6364.700000,6398.700000,6350.300000,6397.300000
2007-04-04,6366.100000,6380.500000,6345.900000,6364.700000
2007-04-03,6315.500000,6366.100000,6315.500000,6366.100000
2007-04-02,6308.000000,6342.200000,6293.900000,6315.500000
2007-03-30,6324.200000,6330.000000,6291.100000,6308.000000
2007-03-29,6267.200000,6334.700000,6267.200000,6324.200000
2007-03-28,6292.600000,6304.900000,6250.100000,6267.200000
2007-03-27,6291.900000,6337.700000,6276.800000,6292.600000
2007-03-26,6339.400000,6355.300000,6274.100000,6291.900000
2007-03-23,6318.000000,6350.400000,6296.600000,6339.400000
2007-03-22,6256.800000,6342.100000,6256.800000,6318.000000
2007-03-21,6220.300000,6287.500000,6207.700000,6256.800000
2007-03-20,6189.400000,6220.300000,6159.400000,6220.300000
2007-03-19,6130.600000,6200.600000,6130.600000,6189.400000
2007-03-16,6133.200000,6142.200000,6094.700000,6130.600000
2007-03-15,6000.700000,6133.200000,6000.700000,6133.200000
2007-03-14,6161.200000,6161.200000,6000.700000,6000.700000
2007-03-13,6233.300000,6240.700000,6161.200000,6161.200000
2007-03-12,6245.200000,6276.300000,6219.300000,6233.300000
2007-03-09,6227.700000,6255.800000,6190.300000,6245.200000
2007-03-08,6156.500000,6233.100000,6156.500000,6227.700000
2007-03-07,6138.500000,6167.600000,6106.100000,6156.500000
2007-03-06,6058.700000,6138.500000,6058.700000,6138.500000
2007-03-05,6116.200000,6116.200000,5989.600000,6058.700000
2007-03-02,6116.000000,6164.400000,6085.600000,6116.200000
2007-03-01,6171.500000,6230.700000,6038.900000,6116.000000
2007-02-28,6286.100000,6286.100000,6166.200000,6171.500000
2007-02-27,6434.700000,6434.700000,6270.500000,6286.100000
2007-02-26,6401.500000,6446.800000,6401.500000,6434.700000
2007-02-23,6380.900000,6401.500000,6357.100000,6401.500000
2007-02-22,6357.100000,6416.000000,6357.100000,6380.900000
2007-02-21,6412.300000,6430.400000,6352.100000,6357.100000
2007-02-20,6444.400000,6448.100000,6392.400000,6412.300000
2007-02-19,6419.500000,6451.400000,6419.500000,6444.400000
2007-02-16,6433.300000,6439.200000,6407.300000,6419.500000
2007-02-15,6421.200000,6435.300000,6397.200000,6433.300000
2007-02-14,6381.800000,6421.200000,6378.600000,6421.200000
2007-02-13,6353.500000,6381.800000,6353.500000,6381.800000
2007-02-12,6382.800000,6383.100000,6344.700000,6353.500000
2007-02-09,6346.400000,6395.400000,6346.400000,6382.800000
2007-02-08,6369.500000,6375.000000,6330.100000,6346.400000
2007-02-07,6346.300000,6379.800000,6338.200000,6369.500000
2007-02-06,6317.900000,6369.700000,6317.900000,6346.300000
2007-02-05,6310.900000,6328.900000,6294.700000,6317.900000
2007-02-02,6282.200000,6329.000000,6282.200000,6310.900000
2007-02-01,6203.100000,6300.300000,6203.100000,6282.200000
2007-01-31,6242.000000,6257.300000,6197.500000,6203.100000
2007-01-30,6239.900000,6250.100000,6212.500000,6242.000000
2007-01-29,6228.000000,6253.700000,6216.000000,6239.900000
2007-01-26,6269.300000,6271.400000,6226.400000,6228.000000
2007-01-25,6314.800000,6335.100000,6262.100000,6269.300000
2007-01-24,6227.600000,6320.900000,6227.600000,6314.800000
2007-01-23,6218.400000,6240.700000,6189.200000,6227.600000
2007-01-22,6237.200000,6270.900000,6215.800000,6218.400000
2007-01-19,6210.300000,6243.300000,6178.000000,6237.200000
2007-01-18,6204.500000,6257.200000,6204.500000,6210.300000
2007-01-17,6215.700000,6227.000000,6163.500000,6204.500000
2007-01-16,6263.500000,6266.400000,6206.400000,6215.700000
2007-01-15,6239.000000,6279.700000,6239.000000,6263.500000
2007-01-12,6230.100000,6247.600000,6204.300000,6239.000000
2007-01-11,6160.700000,6233.100000,6130.200000,6230.100000
2007-01-10,6196.100000,6196.100000,6142.000000,6160.700000
2007-01-09,6194.200000,6218.500000,6190.400000,6196.100000
2007-01-08,6220.100000,6246.000000,6187.000000,6194.200000
2007-01-05,6287.000000,6287.000000,6220.100000,6220.100000
2007-01-04,6319.000000,6319.000000,6261.000000,6287.000000
2007-01-03,6310.900000,6322.000000,6296.000000,6319.000000
2007-01-02,6220.800000,6312.500000,6220.800000,6310.900000
2006-12-29,6240.900000,6245.200000,6207.600000,6220.800000
2006-12-28,6245.200000,6258.700000,6232.300000,6240.900000
2006-12-27,6190.000000,6248.100000,6190.000000,6245.200000
2006-12-22,6183.700000,6191.100000,6175.500000,6190.000000
2006-12-21,6198.600000,6203.500000,6171.200000,6183.700000
2006-12-20,6203.900000,6240.100000,6197.900000,6198.600000
2006-12-19,6247.400000,6247.400000,6192.000000,6203.900000
2006-12-18,6260.000000,6269.100000,6240.100000,6247.400000
2006-12-15,6228.000000,6271.400000,6228.000000,6260.000000
2006-12-14,6192.500000,6230.600000,6192.500000,6228.000000
2006-12-13,6156.400000,6196.600000,6149.400000,6192.500000
2006-12-12,6159.800000,6164.800000,6137.800000,6156.400000
2006-12-11,6152.400000,6187.000000,6147.100000,6159.800000
2006-12-08,6131.500000,6157.100000,6106.600000,6152.400000
2006-12-07,6090.300000,6145.300000,6082.800000,6131.500000
2006-12-06,6086.400000,6105.700000,6068.100000,6090.300000
2006-12-05,6050.400000,6097.400000,6047.100000,6086.400000
2006-12-04,6021.500000,6058.100000,6019.400000,6050.400000
2006-12-01,6048.800000,6087.400000,5985.200000,6021.500000
2006-11-30,6084.400000,6108.900000,6043.900000,6048.800000
2006-11-29,6025.900000,6098.600000,6025.900000,6084.400000
2006-11-28,6050.100000,6062.800000,6011.800000,6025.900000
2006-11-27,6122.100000,6129.500000,6050.100000,6050.100000
2006-11-24,6140.000000,6140.000000,6068.100000,6122.100000
2006-11-23,6160.300000,6181.700000,6115.100000,6140.000000
2006-11-22,6202.600000,6233.100000,6146.300000,6160.300000
2006-11-21,6204.500000,6228.400000,6199.700000,6202.600000
2006-11-20,6192.000000,6218.900000,6148.300000,6204.500000
2006-11-17,6254.900000,6254.900000,6178.900000,6192.000000
2006-11-16,6229.800000,6256.800000,6212.100000,6254.900000
2006-11-15,6186.600000,6229.800000,6186.600000,6229.800000
2006-11-14,6194.200000,6223.900000,6167.300000,6186.600000
2006-11-13,6208.400000,6239.800000,6171.900000,6194.200000
2006-11-10,6231.500000,6233.100000,6198.600000,6208.400000
2006-11-09,6239.000000,6250.400000,6205.100000,6231.500000
2006-11-08,6244.000000,6244.000000,6205.700000,6239.000000
2006-11-07,6224.500000,6244.500000,6219.700000,6244.000000
2006-11-06,6148.100000,6224.500000,6146.500000,6224.500000
2006-11-03,6149.300000,6177.300000,6134.000000,6148.100000
2006-11-02,6149.600000,6172.000000,6112.900000,6149.300000
2006-11-01,6129.200000,6180.700000,6129.200000,6149.600000
2006-10-31,6126.800000,6149.900000,6110.900000,6129.200000
2006-10-30,6160.900000,6160.900000,6112.900000,6126.800000
2006-10-27,6184.800000,6206.000000,6132.700000,6160.900000
2006-10-26,6214.600000,6244.600000,6179.700000,6184.800000
2006-10-25,6182.500000,6216.100000,6178.800000,6214.600000
2006-10-24,6166.100000,6186.900000,6161.300000,6182.500000
2006-10-23,6155.200000,6181.100000,6129.100000,6166.100000
2006-10-20,6156.000000,6199.800000,6134.300000,6155.200000
2006-10-19,6150.400000,6183.500000,6113.100000,6156.000000
2006-10-18,6108.600000,6166.800000,6108.600000,6150.400000
2006-10-17,6172.400000,6174.700000,6105.800000,6108.600000
2006-10-16,6157.300000,6184.300000,6149.300000,6172.400000
2006-10-13,6121.300000,6170.500000,6105.300000,6157.300000
2006-10-12,6073.500000,6121.700000,6069.000000,6121.300000
2006-10-11,6072.700000,6081.900000,6044.700000,6073.500000
2006-10-10,6030.900000,6076.300000,6030.200000,6072.700000
2006-10-09,6001.200000,6044.500000,5994.800000,6030.900000
2006-10-06,6004.500000,6014.300000,5978.100000,6001.200000
2006-10-05,5966.500000,6016.700000,5966.500000,6004.500000
2006-10-04,5937.100000,5969.100000,5921.500000,5966.500000
2006-10-03,5957.800000,5957.800000,5897.300000,5937.100000
2006-10-02,5960.800000,5985.500000,5950.900000,5957.800000
2006-09-29,5971.300000,6002.900000,5950.100000,5960.800000
2006-09-28,5930.100000,5978.800000,5930.100000,5971.300000
2006-09-27,5873.600000,5942.200000,5872.800000,5930.100000
2006-09-26,5798.300000,5879.200000,5798.300000,5873.600000
2006-09-25,5822.300000,5847.000000,5774.500000,5798.300000
2006-09-22,5896.700000,5896.700000,5820.400000,5822.300000
2006-09-21,5866.200000,5898.100000,5848.500000,5896.700000
2006-09-20,5831.800000,5880.800000,5820.900000,5866.200000
2006-09-19,5890.200000,5897.400000,5831.800000,5831.800000
2006-09-18,5877.000000,5911.900000,5870.400000,5890.200000
2006-09-15,5877.200000,5899.200000,5864.800000,5877.000000
2006-09-14,5892.200000,5943.700000,5869.000000,5877.200000
2006-09-13,5895.500000,5913.400000,5874.500000,5892.200000
2006-09-12,5850.800000,5896.900000,5824.200000,5895.500000
2006-09-11,5879.300000,5879.300000,5820.000000,5850.800000
2006-09-08,5858.100000,5899.000000,5858.100000,5879.300000
2006-09-07,5929.300000,5929.300000,5853.300000,5858.100000
2006-09-06,5981.700000,5981.700000,5926.200000,5929.300000
2006-09-05,5986.600000,5991.200000,5956.300000,5981.700000
2006-09-04,5949.100000,5986.600000,5947.700000,5986.600000
2006-09-01,5906.100000,5967.700000,5906.100000,5949.100000
2006-08-31,5929.300000,5937.000000,5895.000000,5906.100000
2006-08-30,5888.300000,5945.300000,5888.200000,5929.300000
2006-08-29,5878.600000,5921.300000,5878.600000,5888.300000
2006-08-25,5869.100000,5893.600000,5858.600000,5878.600000
2006-08-24,5860.000000,5892.300000,5832.500000,5869.100000
2006-08-23,5902.600000,5906.300000,5853.800000,5860.000000
2006-08-22,5915.200000,5939.200000,5878.400000,5902.600000
2006-08-21,5903.400000,5936.600000,5883.800000,5915.200000
2006-08-18,5900.400000,5932.500000,5900.200000,5903.400000
2006-08-17,5896.600000,5915.000000,5888.800000,5900.400000
2006-08-16,5897.900000,5902.800000,5848.700000,5896.600000
2006-08-15,5870.900000,5903.200000,5845.000000,5897.900000
2006-08-14,5820.100000,5870.900000,5820.100000,5870.900000
2006-08-11,5823.400000,5848.200000,5797.000000,5820.100000
2006-08-10,5860.500000,5860.500000,5752.600000,5823.400000
2006-08-09,5818.100000,5865.900000,5778.200000,5860.500000
2006-08-08,5828.800000,5866.600000,5818.100000,5818.100000
2006-08-07,5889.400000,5889.400000,5820.900000,5828.800000
2006-08-04,5838.400000,5893.300000,5836.500000,5889.400000
2006-08-03,5932.100000,5940.700000,5827.100000,5838.400000
2006-08-02,5880.800000,5932.100000,5880.800000,5932.100000
2006-08-01,5928.300000,5949.800000,5867.400000,5880.800000
2006-07-31,5974.900000,5977.200000,5928.300000,5928.300000
2006-07-28,5929.500000,5982.500000,5904.700000,5974.900000
2006-07-27,5877.100000,5936.800000,5877.100000,5929.500000
2006-07-26,5851.200000,5878.700000,5851.200000,5877.100000
2006-07-25,5833.900000,5872.800000,5825.800000,5851.200000
2006-07-24,5719.700000,5835.200000,5719.700000,5833.900000
2006-07-21,5770.900000,5770.900000,5700.700000,5719.700000
2006-07-20,5778.000000,5819.700000,5756.400000,5770.900000
2006-07-19,5681.700000,5785.300000,5680.800000,5778.000000
2006-07-18,5701.000000,5712.600000,5658.300000,5681.700000
2006-07-17,5707.600000,5721.100000,5654.600000,5701.000000
2006-07-14,5765.000000,5765.000000,5707.600000,5707.600000
2006-07-13,5860.600000,5860.600000,5751.900000,5765.000000
2006-07-12,5857.300000,5899.300000,5842.700000,5860.600000
2006-07-11,5896.900000,5896.900000,5844.000000,5857.300000
2006-07-10,5888.900000,5901.000000,5856.500000,5896.900000
2006-07-07,5890.000000,5908.500000,5858.400000,5888.900000
2006-07-06,5826.700000,5897.100000,5826.700000,5890.000000
2006-07-05,5883.500000,5883.500000,5815.700000,5826.700000
2006-07-04,5884.400000,5884.500000,5848.300000,5883.500000
2006-07-03,5833.400000,5884.400000,5833.400000,5884.400000
2006-06-30,5791.500000,5865.700000,5791.500000,5833.400000
2006-06-29,5678.600000,5791.700000,5678.600000,5791.500000
2006-06-28,5652.300000,5702.900000,5633.800000,5678.600000
2006-06-27,5681.200000,5729.800000,5650.000000,5652.300000
2006-06-26,5692.100000,5716.500000,5677.500000,5681.200000
2006-06-23,5684.100000,5716.700000,5667.800000,5692.100000
2006-06-22,5665.000000,5736.800000,5657.200000,5684.100000
2006-06-21,5658.200000,5673.500000,5610.800000,5665.000000
2006-06-20,5626.100000,5658.200000,5585.000000,5658.200000
2006-06-19,5597.400000,5665.700000,5597.400000,5626.100000
2006-06-16,5619.300000,5701.500000,5594.300000,5597.400000
2006-06-15,5506.800000,5636.800000,5506.800000,5619.300000
2006-06-14,5519.600000,5544.400000,5475.600000,5506.800000
2006-06-13,5620.900000,5620.900000,5467.400000,5519.600000
2006-06-12,5655.200000,5666.300000,5612.300000,5620.900000
2006-06-09,5562.900000,5673.600000,5562.900000,5655.200000
2006-06-08,5706.300000,5706.300000,5562.900000,5562.900000
2006-06-07,5669.800000,5720.600000,5638.500000,5706.300000
2006-06-06,5762.100000,5762.100000,5656.600000,5669.800000
2006-06-05,5764.600000,5789.800000,5738.900000,5762.100000
2006-06-02,5749.700000,5802.900000,5745.700000,5764.600000
2006-06-01,5723.800000,5754.800000,5680.600000,5749.700000
2006-05-31,5652.000000,5743.800000,5591.500000,5723.800000
2006-05-30,5791.000000,5793.600000,5643.300000,5652.000000
2006-05-26,5677.700000,5791.000000,5677.700000,5791.000000
2006-05-25,5587.100000,5677.700000,5562.000000,5677.700000
2006-05-24,5678.700000,5678.700000,5563.500000,5587.100000
2006-05-23,5532.700000,5705.900000,5532.700000,5678.700000
2006-05-22,5657.400000,5657.400000,5510.500000,5532.700000
2006-05-19,5671.600000,5715.000000,5645.400000,5657.400000
2006-05-18,5675.500000,5719.700000,5618.700000,5671.600000
2006-05-17,5846.200000,5871.600000,5675.500000,5675.500000
2006-05-16,5841.300000,5883.200000,5807.100000,5846.200000
2006-05-15,5912.100000,5912.100000,5755.400000,5841.300000
2006-05-12,6042.000000,6042.000000,5912.100000,5912.100000
2006-05-11,6083.400000,6114.500000,6039.900000,6042.000000
2006-05-10,6105.600000,6110.000000,6079.600000,6083.400000
2006-05-09,6067.100000,6109.700000,6054.600000,6105.600000
2006-05-08,6091.700000,6133.500000,6058.800000,6067.100000
2006-05-05,6036.900000,6093.100000,6033.900000,6091.700000
2006-05-04,6010.000000,6045.800000,6001.100000,6036.900000
2006-05-03,6082.100000,6100.000000,6008.700000,6010.000000
2006-05-02,6023.100000,6090.700000,6022.300000,6082.100000
2006-04-28,6060.000000,6060.000000,6023.100000,6023.100000
2006-04-27,6104.300000,6104.600000,6026.200000,6060.000000
2006-04-26,6086.600000,6126.500000,6086.600000,6104.300000
2006-04-25,6098.700000,6128.800000,6084.600000,6086.600000
2006-04-24,6132.700000,6136.500000,6098.700000,6098.700000
2006-04-21,6081.400000,6137.100000,6077.900000,6132.700000
2006-04-20,6089.800000,6113.400000,6074.200000,6081.400000
2006-04-19,6044.100000,6100.600000,6044.100000,6089.800000
2006-04-18,6029.400000,6056.100000,6026.100000,6044.100000
2006-04-13,6000.800000,6033.700000,5987.200000,6029.400000
2006-04-12,6016.500000,6020.000000,5974.500000,6000.800000
2006-04-11,6067.000000,6092.500000,6012.900000,6016.500000
2006-04-10,6026.100000,6067.000000,6024.300000,6067.000000
2006-04-07,6045.700000,6074.200000,6020.600000,6026.100000
2006-04-06,6044.100000,6073.300000,6037.600000,6045.700000
2006-04-05,6004.700000,6047.500000,5983.500000,6044.100000
2006-04-04,6024.300000,6024.300000,5984.300000,6004.700000
2006-04-03,5964.600000,6033.500000,5964.600000,6024.300000
2006-03-31,6015.200000,6019.200000,5961.400000,5964.600000
2006-03-30,5959.200000,6036.000000,5959.200000,6015.200000
2006-03-29,5935.700000,5979.700000,5927.200000,5959.200000
2006-03-28,5972.200000,6004.300000,5929.700000,5935.700000
2006-03-27,6036.300000,6047.000000,5971.400000,5972.200000
2006-03-24,5990.100000,6037.900000,5990.100000,6036.300000
2006-03-23,6007.500000,6029.400000,5974.800000,5990.100000
2006-03-22,5991.300000,6012.600000,5957.800000,6007.500000
2006-03-21,5991.700000,5992.900000,5956.700000,5991.300000
2006-03-20,5999.400000,6039.100000,5986.900000,5991.700000
2006-03-17,5993.200000,6044.000000,5992.800000,5999.400000
2006-03-16,5965.100000,5995.200000,5951.000000,5993.200000
2006-03-15,5950.600000,5980.500000,5950.600000,5965.100000
2006-03-14,5952.800000,5978.600000,5940.700000,5950.600000
2006-03-13,5907.900000,5959.900000,5907.900000,5952.800000
2006-03-10,5855.900000,5909.100000,5838.200000,5907.900000
2006-03-09,5812.900000,5857.100000,5812.900000,5855.900000
2006-03-08,5857.400000,5857.600000,5790.900000,5812.900000
2006-03-07,5897.800000,5897.800000,5830.700000,5857.400000
2006-03-06,5858.700000,5924.500000,5858.700000,5897.800000
2006-03-03,5833.000000,5864.000000,5803.800000,5858.700000
2006-03-02,5844.100000,5880.000000,5803.700000,5833.000000
2006-03-01,5791.500000,5844.100000,5783.900000,5844.100000
2006-02-28,5875.900000,5877.400000,5788.700000,5791.500000
2006-02-27,5860.500000,5893.300000,5860.500000,5875.900000
2006-02-24,5836.000000,5864.000000,5836.000000,5860.500000
2006-02-23,5872.400000,5878.800000,5829.400000,5836.000000
2006-02-22,5857.700000,5877.600000,5836.800000,5872.400000
2006-02-21,5863.000000,5888.000000,5856.900000,5857.700000
2006-02-20,5846.200000,5866.700000,5839.400000,5863.000000
2006-02-17,5828.900000,5863.300000,5822.400000,5846.200000
2006-02-16,5791.500000,5828.900000,5791.500000,5828.900000
2006-02-15,5792.300000,5814.500000,5780.900000,5791.500000
2006-02-14,5793.500000,5828.600000,5773.700000,5792.300000
2006-02-13,5764.100000,5793.500000,5760.300000,5793.500000
